"index","original_content","translated_content"
"2527","Yeah.","Так."
"2529"," Tonight's our"," Ввечері"
"2531","only chance!","- єдиний шанс!"
"2538","Alright!","Добре!"
"2542","Huh?","Що?"
"2546","Oh,","Все,"
"2548"," I'd better go get a"," зара побіжу за"
"2550","hacksaw while the stores","ножівкою, поки магазини"
"2552","are still open.","відкриті."
"2556","Oh,","О,"
"2558"," oh!"," о!"
"2560"," And a rope ladder,"," Ще мотузяну драбину,"
"2563","and a getaway car!","та тачку для втечі!"
"2566","Can you drive?","Вмієте керувати машиною?"
"2574","...","..."
"2578","W-","С-"
"2580","wait.","стоп."
"2582"," Wait "," Стоп-"
"2584","wait ","стоп-"
"2586","wait.","стоп."
"2597","What","Що-"
"2599"," what ","що-"
"2601","what?","що?"
"2605","I'm kidding!","Я жартую!"
"2607"," It was a joke!"," Це був жарт!"
"2613","No way!","Нізащо!"
"2618","No really,","Ні, правда,"
"2620"," I was kidding."," я пожартував."
"2623","But thanks.","Але дякую."
"2625"," It's good to know"," Радий знати,"
"2627","you're on my side.","що ти на моїй стороні."
"2630","(And there really isn't","(Хоча навряд чи"
"2632","anything you can do","ти зможеш мені"
"2634","for me anyway...)","хоч в чомусь допомогти...)"
"2641","But...","Але..."
"2646"," but I can't just sit"," але я не можу просто"
"2648","here and do nothing!","бити байдики!"
"2651","I've got to give that","Я покажу йому"
"2654","man a ","де раки "
"2657","piece of my mind!","зимують!"
"2662","(Just a piece...?)","(На полюсі...?)"
"2665","Okay.","Гаразд."
"2668","Then,","Тоді,"
"2670"," come to the"," приходь завтра"
"2672","trial tomorrow.","на засідання."
"2676","O-","Д-"
"2678","okay!","добре!"
"2680"," I'll be there!"," Я прийду!"
"2686","I'll show them","Я ще покажу їм,"
"2688","a thing or two!","на що здатна!"
"2703","Times may change,","Часи змінюються,"
"2705"," yet with"," але зі"
"2707","crime it's the same old story.","злочинністю все як раніше."
"2709","In fact,","Хоча ні,"
"2711"," it's gotten worse."," все тільки погіршилося."
"2714","Lengthy court proceedings","Тривалих судових засідань"
"2716","are no longer realistic.","тепер нема."
"2718","Beginning a few years ago,","Кілька років тому"
"2721","a limit of three days was put","перші засідання"
"2723","on initial court trials.","обмежили трьома днями."
"2725","Almost all finish in a day.","Майже всі закінчуються за один день."
"2728","Most with a guilty verdict.","Більшість — обвинувальним вироком."
"2730","I never thought I would","Ніколи не думав, що"
"2732","end up in the defendant's","в цій справі, на лаві"
"2734","chair myself for this case.","підсудних опинюся й я."
"2744","With the true culprit","А реальний вбивця"
"2746","appearing as the","виступить, як"
"2748","star witness.","головний свідок."
"2753","This is it!","Жеребок кинуто!"
"2756","Tomorrow, it's me or him!","Завтра: або він або я!"
"2769","              To be continued.","              Далі буде."
"2794","September 7","7 вересня"
"2796","Grossberg Law Offices","Юридична фірма Ґоверленна"
"2807","(Huh.","(Гм."
"2809"," Looks like Grossberg"," Вигляда, що Ґоверленна"
"2811","is out today...","нема..."
"2813"," again.)"," знову.)"
"2815","(Maybe ","(Може "
"2818","he's avoiding","у нього є якась"
"2820","me for some reason?)","причина мене уникати?)"
"2833","Wait a second...","Зачекайте-но..."
"2835","Wasn't there a giant painting","Хіба на стіні не"
"2837","hanging on that wall...?","висіла величезна картина...?"
"2839","Yeah...","Так..."
"2841"," yeah,"," так,"
"2843"," it was"," це був"
"2845","a painting of...","портрет..."
"2855","Wasn't it?","Я маю рацію?"
"2858","It wasn't a very memorable","У будь-якому разі,"
"2860","painting,","картина не те, щоб сильно"
"2862"," anyhow."," врізалася в пам'ять"
"2870","A solid mahogany desk.","Добротний стіл з червоного дерева."
"2872","The wood's been polished","Відполірований,"
"2874","to a deep luster.","аж блищить."
"2882","A table for clients.","Стіл для клієнтів."
"2884","Hmm...","Гм-м..."
"2886"," an elegant ebony case,"," вишуканий ебеновий футляр,"
"2889","and if I'm not mistaken,","І якщо мені не мариться,"
"2891"," that"," запальничка"
"2893","lighter's made of solid gold.","з чистого золота."
"2895","Even I can tell someone","Навіть мені зрозуміло, що"
"2897","here's got money to burn.","дехто тут смітить грошима."
"2905","An expensive potted plant.","Дорога кімнатна рослина."
"2907","No idea what kind of plant it","Гадки не маю, чим вона"
"2909","is,","є"
"2911"," but it's probably the"," але мабуть це"
"2913","most expensive one available.","найдорожчий з усіх варіант."
"2921","Expensive-looking mahogany","Книжкові полиці з червоного"
"2923","bookshelves,","дерева, що виглядають дорого,"
"2925"," filled with"," заповнені"
"2927","expensive-looking books.","книжками, що виглядають дорого."
"2929","Hmm...","Гм-м..."
"2931"," Funny..."," Цікаво..."
"2933"," They don't"," Не схоже, що"
"2935","look like they've ever been","хоч хтось їх коли-небудь"
"2937","read.","читав."
"2949","What's this?","Що це?"
"2951"," Old photos?"," Старі фотографії?"
"2954","There are two lying here.","Тут лежать дві."
"2956","Something's been written in","На звороті щось"
"2958","pencil on the backs.","написано олівцем."
"2961","""DL-6 Incident - Exhibit A,""","«Інцидент DL-6 - Доказ А»,"
"2965","""DL-6 Incident - Exhibit B""...","«Інцидент DL-6 - Доказ Б»..."
"2967","Let's take a","Поглянемо"
"2969","look at these...","на них..."
"2980","...","..."
"2982","I'm sure I've seen this","Схоже, десь я вже"
"2984","person somewhere...","бачив цю людину..."
"2986","Perhaps I'll borrow this photo.","Мабуть, прихоплю це фото."
"2988","I'm sure no one will miss","Думаю ніхто не помітить,"
"2990","just one little photo.","якщо одне зникне."
"2992","And it might be a valuable","Та й воно може бути"
"2994","clue...","важливою зачіпкою..."
"2996"," I'll take it for now."," Поки най побуде в мене."
"3003","Photograph quietly added","Фотографію тихенько"
"3005","to the Court Record.","додано до матеріалів справи."
"3016","Why would Grossberg have","Нащо Ґоверленну зберігати"
"3018","a picture of this man...?","у себе фото цієї людини...?"
"3020","This might be a valuable","Вона може бути"
"3022","clue...","важливою зачіпкою..."
"3024"," I'll take it for now."," Візьму її поки собі."
"3026","I'm just borrowing it.","Просто запозичу."
"3029","I'll return it later.","Потім поверну."
"3036","Photograph quietly added","Фотографію тихенько"
"3038","to the Court Record.","додано до матеріалів справи."
"3048","I don't need it now,","Мені воно не треба,"
"3051","whatever it is.","щоб там не було."
"3053","If I ever run out of","Якщо в мене не буде"
"3055","clues,","зачіпок,"
"3057"," I'll know where"," Я знатиму,"
"3059","to find these.","де їх знайти."
"3062","(Although I can't be sure","(Хоча сумніваюся,"
"3064","the photos will still","що фотографії досі"
"3066","be here then...)","будуть тут...)"
"3076","A photo lies on the desk.","На столі лежить фотографія."
"3079","Maybe I should switch","Може замінити її"
"3081","it with the one I took?","на ту, що я взяв?"
"3090","I think I'll swap them...","Добре, поміняю їх..."
"3099","Photograph added","Фотографію додано"
"3101","to the Court Record.","до матеріалів справи."
"3111","No,","Ні,"
"3113"," on second thought,"," якщо подумати,"
"3116","I'd better not.","то краще не треба."
"3125","A photo lies","На столі лежить"
"3127","on the desk.","фотографія."
"3130","Maybe I should switch","Може замінити її"
"3132","it with the one I took?","на ту, що я взяв?"
"3141","I think I'll swap them...","Добре, поміняю їх..."
"3150","Photograph added","Фотографію додано"
"3152","to the Court Record.","до матеріалів справи."
"3162","No,","Ні,"
"3164"," on second thought,"," якщо подумати,"
"3167","I'd better not.","то краще не треба."
"3176","No clues here.","Нічого корисного."
"3187","(*sigh*","(*позіхає*"
"3189"," He's out again?)"," Знову його нема?)"
"3194","(Huh?","(Га?"
"3196"," No more photos"," На столі більше"
"3198","on the desk...)","нема фотографій...)"
"3209","Wait a second...","Зачекайте-но..."
"3211","Wasn't there a giant painting","Хіба на стіні не"
"3213","hanging on that wall...?","висіла величезна картина...?"
"3215","Yeah...","Так..."
"3217"," yeah,"," так,"
"3219"," it was"," це був"
"3221","a painting of...","портрет..."
"3231","Wasn't it?","Я маю рацію?"
"3234","It wasn't a very memorable","У будь-якому разі,"
"3236","painting,","картина не те щоб сильно"
"3238"," anyhow."," врізалася в пам'ять"
"3246","A solid mahogany desk.","Добротний стіл з червоного дерева."
"3248","The wood's been polished","Відполірований"
"3250","to a deep luster.","аж блищить."
"3258","A table for clients.","Стіл для клієнтів."
"3260","Hmm...","Гм-м..."
"3262"," an elegant ebony case,"," вишуканий ебеновий футляр,"
"3265","and if I'm not mistaken,","і якщо мені не мариться,"
"3267"," that"," запальничка"
"3269","lighter's made of solid gold.","з чистого золота."
"3271","Even I can tell someone","Навіть мені зрозуміло, що"
"3273","here's got money to burn.","дехто тут смітить грошима."
"3281","An expensive potted plant.","Дорога кімнатна рослина."
"3283","No idea what kind of plant it","Гадки не маю, чим вона"
"3285","is,","є"
"3287"," but it's probably the"," але мабуть це"
"3289","most expensive one available.","найдорожчий з усіх варіант."
"3297","Expensive-looking mahogany","Книжкові полиці з червоного"
"3299","bookshelves,","дерева, що виглядають дорого,"
"3301"," filled with"," заповнені"
"3303","expensive-looking books.","книжками, що виглядають дорого."
"3305","Hmm...","Гм-м..."
"3307"," Funny..."," Цікаво..."
"3309"," They don't"," Не схоже, що"
"3311","look like they've ever been","хоч хтось їх коли-небудь"
"3313","read.","читав."
"3321","Those photos that were","Фотографії, що лежали тут"
"3323","lying there are gone now.","просто зникли."
"3325","I guess Grossberg","Напевно сюди"
"3327","must have stopped in.","приходив Ґоверленн."
"3336","No clues here.","Нічого корисного."
"3347","(Alright,","(Гаразд,"
"3349"," this is getting"," це вже просто"
"3351","ridiculous.","виглядає сміховинно."
"3353"," Where the heck"," Де в біса"
"3355","is that loafer?)","цей ледар?)"
"3360","*Ah-HHHHEM!*","*Кхе-КХЕЕЕ!*"
"3366","(Ah,","(Ах,"
"3368"," that old familiar"," це старе добре"
"3370","clearing of the throat...)","прочищення горла...)"
"3380","Ah hah!","Ага!"
"3382"," You again."," Знову ви."
"3386","Um,","Ем-м,"
"3388"," hello,"," добридень,"
"3390"," Mr. Grossberg."," пане Ґоверленн."
"3393","...","..."
"3396","Well,","Кого ж я"
"3398"," well."," перед собою бачу."
"3402","You were quite the","Ви були просто"
"3404","thing,","неперевершеним,"
"3406"," my boy."," хлопчику мій."
"3411","Excuse me...?","Даруйте...?"
"3415","The trial!","Я про засідання!"
"3417"," The trial!"," Засідання!"
"3422","(He was there...?)","(Він там був...?)"
"3427","Reminded me of myself","Воно нагадало мені часи"
"3429","when I was a youth!","коли я був молодим!"
"3434","(I guess something got passed","(Я так розумію, щось"
"3436","down through Mia...","передалося від Мії..."
"3438"," maybe?)"," мабуть?)"
"3443","It brings back","Це"
"3445","memories,","пробудило"
"3447"," it does!"," мої спогади!"
"3450","""Ah...","«Ах..."
"3452"," the days of my youth..."," моя юність..."
"3455","like the scent of fresh","немов аромат свіжого"
"3457","lemon...""","лимону...»"
"3459"," you see."," розумієте."
"3464","...","..."
"3469","I apologize.","Вибачте мені."
"3474","?","?"
"3478","I...","Д..."
"3480"," It was all a bit"," Для мене це"
"3482","too much for me,","вже занадто,"
"3484"," my boy."," хлопчику мій."
"3486","Seeing you today,","Радий вас бачити,"
"3489","I...","Я..."
"3491"," well,"," гаразд,"
"3493"," I..."," Я..."
"3496","...","..."
"3503","(I appreciate the reminiscing,","(Дуже вдячний за оду вашої молодості,"
"3506","but I'd much rather you gave","але, мені б хотілося отримати"
"3508","me some information!)","від вас трохи інформації!)"
"3518","Wasn't there a giant painting","Хіба на стіні не"
"3520","hanging on that wall...?","висіла величезна картина...?"
"3522","Yeah...","Так..."
"3524"," yeah,"," так,"
"3526"," it was"," це був"
"3528","a painting of...","портрет..."
"3538","Wasn't it?","Я маю рацію?"
"3541","It wasn't a very memorable","У будь-якому разі,"
"3543","painting,","картина не те щоб сильно"
"3545"," anyhow."," врізалася в пам'ять"
"3553","A solid mahogany desk.","Добротний стіл з червоного дерева."
"3555","The wood's been polished","Відполірований"
"3557","to a deep luster.","аж блищить."
"3565","A table for clients.","Стіл для клієнтів."
"3567","Hmm...","Гм-м..."
"3569"," an elegant ebony case,"," вишуканий ебеновий футляр,"
"3572","and if I'm not mistaken,","І якщо мені не мариться,"
"3574"," that"," запальничка"
"3576","lighter's made of solid gold.","з чистого золота."
"3578","Even I can tell someone","Навіть мені зрозуміло, що"
"3580","here's got money to burn.","дехто тут смітить грошима."
"3588","An expensive potted plant.","Дорога кімнатна рослина."
"3590","No idea what kind of plant it","Гадки не маю, чим вона"
"3592","is,","є"
"3594"," but it's probably the"," але мабуть це"
"3596","most expensive one available.","найдорожчий з усіх варіант."
"3604","Expensive-looking mahogany","Книжкові полиці з червоного"
"3606","bookshelves,","дерева, що виглядають дорого,"
"3608"," filled with"," заповнені"
"3610","expensive-looking books.","книжками, що виглядають дорого."
"3612","Hmm...","Гм-м..."
"3614"," Funny..."," Цікаво..."
"3616"," They don't"," Не схоже, що"
"3618","look like they've ever been","хоч хтось їх коли-небудь"
"3620","read.","читав."
"3628","That photo that was","Фотографії, що лежали тут"
"3630","lying there is gone now.","просто зникли."
"3632","Hmm...","Гм-м..."
"3634"," I wonder if someone"," Цікаво, хтось помітив"
"3636","noticed that one was missing?","що одна щезла?"
"3645","No clues here.","Нічого корисного."
"3654","So you came to","Тож, ви прийшли"
"3656","see the trial?","поспостерігати за засіданням?"
"3662","Yes,","Так,"
"3664"," yes I did."," саме так."
"3666","Something was bothering me","Дещо останньої ночі"
"3668","all last night,","турбувало мене,"
"3670"," you see."," розумієте."
"3672"," I"," Я"
"3674","couldn't get a wink of sleep.","не міг заснути навіть на хвилинку"
"3680","Really?","Справді?"
"3682"," What was that?"," Це ви про що?"
"3686","Well,","Ну,"
"3688"," you see,"," розумієте"
"3690"," it's just..."," вона ж..."
"3693","Mia's sister,","Сестра Мії"
"3695"," that poor girl."," ця бідолашна дівчинка."
"3698","My boy,","Хлопчику мій"
"3700"," I owe you"," сильно"
"3702","my thanks,","завдячую"
"3704"," truly."," вам."
"3706","I don't know what I","Гадки не маю,"
"3708"," would"," як би собі"
"3710","have done if things had","радив, коли з нею"
"3712","gone poorly for the girl.","щось сталося би."
"3717","(If you were that worried","(Чому ж ви тоді"
"3719","about it,","не запропонували захищати її?"
"3721"," why didn't you"," Якщо вам було"
"3723","offer to defend her!?)","так страшно за неї!?)"
"3734","I asked before,","Я вже питав,"
"3736"," but,"," але,"
"3738"," why"," чому ви"
"3740","did you refuse her request","відмовилися"
"3742","for defense?","від її захисту?"
"3744","I think I have","Я маю"
"3746","a right to know.","право знати про це."
"3749","A right,","Маєте право,"
"3751"," Mr. Wright?"," пане Райт?"
"3754","No,","Ні-"
"3756"," no,","ні,"
"3758"," I'm sorry."," вибачте."
"3760"," It's just,"," Просто,"
"3764","I need more time to think","мені треба більше часу"
"3766","about it,","аби з цим розібратися"
"3768"," my boy."," хлопчику."
"3772","...","..."
"3775","(He does seem troubled","(Він ніби як"
"3777","about something...)","на голках...)"
"3779","(Maybe I can find something","(Аби знайти"
"3781","that will inspire him to","щось, що заохотить його"
"3783","talk.)","до розмови.)"
"3793","The other day I'm sure there","Я впевнений на стіні"
"3795","was a big,","нещодавно висіла"
"3797"," pretentious-looking"," доволі пихата"
"3799","painting on that wall...","на вигляд картина..."
"3805","""Pretentious-looking""...?","«Пихата на вигляд»...?"
"3809","Well...","Ну..."
"3811"," you know"," ви знаєте"
"3813","the one I mean.","про що я."
"3815","Anyway,","У будь-якому разі,"
"3817"," where did it go?"," куди вона зникла?"
"3821","Ah,","А,"
"3823"," "," "
"3825","yes,","так,"
"3827"," well..."," вона..."
"3829","I...","Я..."
"3831"," "," "
"3833","got rid of it.","позбувся її."
"3835"," Got quite"," Вона мені"
"3837","tired of the thing,","просто набридла,"
"3839"," really."," чесно."
"3843","I,","Я,"
"3845"," er,"," цей,"
"3847"," sold it,"," продав її,"
"3849"," you see."," розумієте."
"3852","Yes,","Так, "
"3854"," that's right."," продав."
"3859","(Sold it!?","(Продав!?"
"3865","I'm not sure I buy that...)","Щось не віриться...)"
"3868","Wasn't that painting rather","Хіба та картина не була"
"3870","important to you,","важливою для вас,"
"3872"," sir?"," пане?"
"3874","Did something happen?","Щось сталося?"
"3881","I don't see how it's","Слухайте, не розумію, чому б це"
"3883","any of your business!","мало вас стосуватися!"
"3888","Please,","Прошу,"
"3890"," speak no more"," більше не згадуйте"
"3892","of that accursed painting.","ту трикляту картину."
"3895","I ","Я "
"3897","didn't...","не..."
"3902","I...","Я..."
"3907","*mumble*","*бурмоче*"
"3909"," *mumble*"," *бурмоче*"
"3919","Mr. Grossberg...?","Пане Ґоверленн...?"
"3923","...","..."
"3925","Ah,","Ах,"
"3927"," "," "
"3929","my apologies.","перепрошую."
"3931"," I need to"," Я хочу"
"3933","think about things.","подумати про своє."
"3935"," Alone."," Наодинці."
"3941","(He barely even glanced in","(Він навіть в мій"
"3943","my direction...)","бік ледь поглянув...)"
"3958","Excuse me,","Вибачте,"
"3960"," I was wondering"," Мені цікаво, що ви"
"3962","about this photograph...","думаєте про фотографію..."
"3970","...!","...!"
"3975","Where did you get that!?","Звідки ви взяли її!?"
"3981","I borrowed it.","Я її запозичив."
"3985","Well,","А ну,"
"3990"," give it back at once!"," відайте негайно!"
"3994","Mr. Grossberg.","Пане Ґоверленн."
"3997","Tell me about the man","Розкажіть про людину"
"3999","in this photo.","на фото."
"4001","He may have been in that hotel","Він міг бути в готельній"
"4003","room with April May on the","кімнаті разом з Лілією Квіткою в"
"4005","night of the murder.","ніч убивства."
"4007","Do you know something","Ви знаєте щось"
"4009","about him...","про нього..."
"4011"," anything?"," нічого?"
"4017","...","..."
"4019","!","!"
"4023","Hmm.","Гм-м."
"4025"," "," "
"4027","Ahem!","Кхе!"
"4029","Very well.","Добре."
"4032","I'll tell you what I know.","Я розповім вам те, що знаю."
"4034","However...","Але..."
"4036","You didn't hear it","Вдайте, що ви не чули"
"4038","from me,","це від мене,"
"4040"," if you follow."," якщо ви слідкуєте за ним."
"4045","I follow.","Я слідкую."
"4049","That man is Mr. Redd White.","Та людина, це пан Білл Червуд."
"4051","He's the President of Bluecorp.","Очільник компанії «Синнікорп»."
"4057","(Redd White...","(Білл Червуд..."
"4059"," Hmm.)"," Гм-м.)"
"4063","Bluecorp...","«Синнікорп»..."
"4065"," they're something"," це щось т"
"4067","like a detective agency,","типу детективної агенції"
"4069"," right?"," та?"
"4073","They're information pros.","Вони фахівці у сфері інформації."
"4076","They sell information,","Продають зібрану інформацію,"
"4078"," you see."," розумієте."
"4081","Sensitive information.","Дуже вразливу інформацію."
"4083","Despite his name,","Попри те, що"
"4085"," Mr. White"," його звати Білл"
"4087","has the blackest reputation","репутація у нього чорніша,"
"4089","of any man in this country.","за будь-кого в цій країні."
"4091","Should you run across him,","Коли зустрінете його,"
"4094","watch what you say.","будьте обережні зі словами."
"4096","You wouldn't want him digging","Вам точне захочеться, щоб він"
"4098","up any dirt on you.","розкопав на вас якийсь компромат."
"4105","(Hmm...","(Гм-м..."
"4107"," selling information."," продаж інформації."
"4110","Sounds like blackmail.)","Схоже на шантаж.)"
"4115","Can you tell me where","Можете сказати мені, де"
"4117","Bluecorp is located?","розташовується «Синнікорп»?"
"4122","H","Гм"
"4124","mm...","-м..."
"4128","I suppose.","Мабуть."
"4144","(Mr. Redd White,","(Пан Білл Червуд,"
"4146"," at last!)"," нарешті!)"
"4149","(Finally,","(Тепер,"
"4151"," a lead on this guy!)"," я знаю про нього більше!)"
"4154","(Even if April May couldn't","(Якщо Ліліля квітка не "
"4156","have done it,","зробила це,"
"4158"," he could have!)"," то він зробив!)"
"4160","(Time to take action!)","(Час діяти!)"
"4176","Photograph returned to","Фотографію повернуто"
"4178","Mr. Grossberg.","пану Говерленну"
"4184","Now,","Так,"
"4186"," I must ask you to leave."," тепер я мушу попросити вас піти."
"4189","I need to think about","Я хочу"
"4191","things.","подумати про своє."
"4193"," Alone.","Наодинці."
"4210","Excuse me,","Вибачте,"
"4212"," I was wondering"," Мені цікаво,"
"4214","about this photograph...","що ви думаєте про фотографію..."
"4222","Where did you get that!?","Звідки ви взяли її!?"
"4228","Give it back at once!","Відайте негайно!"
"4233","I'm sorry to have taken","Вибачте, що взяв"
"4235","it without your knowledge.","без вашого дозволу."
"4237","But...","Але..."
"4239"," I have to know."," Мені хочеться знати."
"4242","Who is this man?","Хто ця людина?"
"4244","He was most likely in","Він імовірно був"
"4246","April May's room the","в кімнаті Лілії Квітки"
"4248","night of the murder.","у ніч вбивства."
"4255","!","!"
"4263","What's that you say!?","Що кажете!?"
"4266","A-","В-"
"4268","are you QUITE sure?","ви ВПЕВНЕНІ в цьому?"
"4272","My boy?","Хлопчику мій?"
"4277","(What has him so flustered","(Що ж це таке його"
"4279","I wonder...?)","збентежило...?)"
"4284","I...","Я..."
"4286"," I beg your pardon,"," Перепрошую"
"4288"," but"," але,"
"4293","I must ask you to leave.","Я прошу вас піти."
"4295","I need to be alone.","Мені треба побути наодинці."
"4302","(...!)","(...!)"
"4304","(He's fallen silent","(Наче води в"
"4306","as a stone.","рот набрав."
"4308"," A rather"," Мабуть"
"4310","large stone.)","цілий кубометр.)"
"4312","(I guess I should ","(Слід мені "
"4314","return that photo.)","повернути це фото.)"
"4329","Photograph returned to","Фотографію повернуто"
"4331","Mr. Grossberg.","пану Говерленну"
"4343","I beg your pardon,","Перепрошую,"
"4345"," but"," але"
"4347","I am not at liberty to","Я не маю права"
"4349","speak on the matter.","розмовляти про це."
"4364","...","..."
"4366","...","..."
"4368","...","..."
"4373","(Huh?","(Га?"
"4375"," I don't think he's"," Він напевно не"
"4377","noticed me standing here.)","зауважив, що я тут стою.)"
"4379","(Maybe I should...","(Напевно час..."
"4382","clear my throat?)","прочистити горло?)"
"4386","Aaa-HHHEM!","Кхе-КХЕЕЕЕ!"
"4393","Jumping ","Боже "
"4397","Jehosephats!","Матінко рідна!"
"4400","Oh!","Йой!"
"4402"," You!"," Ви!"
"4406","What's wrong?","Що сталося?"
"4408"," You looked so"," Ви виглядаєте"
"4410","pensive...","задумливо..."
"4412"," like an old man"," ніби дідусь"
"4414","at the end of his days.","на смертному одрі."
"4419","Hmm?","Га?"
"4421"," I'm not senile yet!"," Я ще не старий!"
"4423","I was just thinking about","Я розмірковував про "
"4425","this whole mess...","всю цю плутанину..."
"4430","(Something's really","(Щось справді"
"4432","bothering him,","турбує його,"
"4434"," that"," цілком"
"4436","much is clear.)","очевидно.)"
"4446","Wasn't there a giant painting","Хіба на стіні не"
"4448","hanging on that wall...?","висіла величезна картина...?"
"4450","Yeah...","Так..."
"4452"," yeah,"," так,"
"4454"," it was"," це був"
"4456","a painting of...","портрет..."
"4466","Wasn't it?","Я маю рацію?"
"4469","It wasn't a very memorable","У будь-якому разі,"
"4471","painting,","картина не те щоб сильно"
"4473"," anyhow."," врізалася в пам'ять"
"4481","A solid mahogany desk.","Добротний стіл з червоного дерева."
"4483","The wood's been polished","Відполірований"
"4485","to a deep luster.","аж блищить."
"4493","A table for clients.","Стіл для клієнтів."
"4495","Hmm...","Гм-м..."
"4497"," an elegant ebony case,"," вишуканий ебеновий футляр,"
"4500","and if I'm not mistaken,","І якщо мені не мариться,"
"4502"," that"," запальничка"
"4504","lighter's made of solid gold.","з чистого золота."
"4506","Even I can tell someone","Навіть мені зрозуміло, що"
"4508","here's got money to burn.","дехто тут смітить грошима."
"4516","An expensive potted plant.","Дорога кімнатна рослина."
"4518","No idea what kind of plant it","Гадки не маю, чим вона"
"4520","is,","є"
"4522"," but it's probably the"," але мабуть це"
"4524","most expensive one available.","найдорожчий з усіх варіант."
"4532","Expensive-looking mahogany","Книжкові полиці з червоного"
"4534","bookshelves,","дерева, що виглядають дорого,"
"4536"," filled with"," заповнені"
"4538","expensive-looking books.","книжками, що виглядають дорого."
"4540","Hmm...","Гм-м..."
"4542"," Funny..."," Цікаво..."
"4544"," They don't"," Не схоже, що"
"4546","look like they've ever been","хоч хтось їх коли-небудь"
"4548","read.","читав."
"4557","No clues here.","Нічого корисного."
"4566","So you came to","Тож, ви прийшли"
"4568","see the trial?","поспостерігати за засіданням?"
"4574","Yes,","Так, "
"4576"," yes I did."," саме так."
"4578","Something was bothering","Дещо останньої ночі"
"4580","me all last night,","турбувало мене,"
"4582"," you see,"," розумієте,"
"4585","couldn't get a wink of sleep.","не міг заснути навіть на хвилинку"
"4591","Really?","Справді?"
"4593"," What was that?"," Це ви про що?"
"4597","Well,","А, ну,"
"4599"," you see,"," розумієте"
"4601"," it's just...","вона ж..."
"4604","Mia's sister,","Сестра Мії"
"4606"," that poor girl."," ця бідолашна дівчинка."
"4609","My boy,","Хлопчику мій"
"4611"," I owe you"," сильно"
"4613","my thanks,","завдячую"
"4615"," truly."," вам."
"4617","I don't know what I would","Гадки не маю, як би"
"4619","have done if things had","радив, коли з нею"
"4621","gone poorly for the girl.","щось сталося би."
"4630","I asked before,","Я вже питав,"
"4632"," but,"," але,"
"4634"," why"," чому ви"
"4636","did you refuse her request","відмовилися"
"4638","for defense?","від її захисту?"
"4640","I think I have","Я маю"
"4642","a right to know.","право знати про це."
"4645","A right,","Маєте право,"
"4647"," Mr. Wright?"," пане Райт?"
"4650","No,","Ні-"
"4652"," no,","ні,"
"4654"," I'm sorry."," Вибачте."
"4656"," It's just,"," Просто,"
"4660","I need more time to think","мені треба більше часу"
"4662","about it,","аби з цим розібратися"
"4664"," my boy."," хлопчику."
"4669","...","..."
"4673","(He does seem troubled","(Він ніби як"
"4675","about something...)","на голках...)"
"4677","(I'm starting to have a","(Відчуваю ніби"
"4679","feeling I know what it is.)","розумію, що це таке.)"
"4689","So,","Ну,"
"4691"," I paid Bluecorp a visit."," я завітав до «Синнікорпу»"
"4697","Oh?","Га?"
"4699"," Oh,"," Ой,"
"4701"," I see."," зрозуміло."
"4705","Mr. Grossberg...","Пане Говерленн..."
"4707","I have to admit,","Маю визнати,"
"4709"," something"," дещо"
"4711","has been bothering me.","мене турбує."
"4715","Oh?","Та?"
"4717"," What is it?"," Що саме?"
"4720","Well,","Нумо,"
"4722"," out with it,"," розкажіть усе"
"4724"," my boy!"," хлопчику мій!"
"4728","You see,","Просто,"
"4730"," it's just..."," я про..."
"4741","That photo of Mr. White...","Це фото пана Червуда"
"4743","Why would you have his","Навіщо вам його"
"4745","photo,","фотографія,"
"4747"," Mr. Grossberg?"," пане Говерленн?"
"4751","Umm...","Ем-м..."
"4753"," "," "
"4755","yes,","так,"
"4757"," well."," гаразд."
"4759"," It's been"," то було"
"4761","a long time since then...","з тих часів минуло багато часу..."
"4765","A long time ago?","Дуже багато часу?"
"4767","I'm sorry...","Вибачте..."
"4769"," but"," я"
"4771","I think not.","думаю ні."
"4773","I think you still have","Гадаю ви й досі підтримуєте "
"4775","ties to Mr. White even today.","зв'язки з паном Червудом."
"4779","R-","П-"
"4784","really!","правда!"
"4786"," Whatever gave"," З чого у вас"
"4788","you that idea!","така думка взялася!"
"4790","W-","Я-"
"4795","what connection could I","який звязок я маю"
"4797","possibly have to an individual","з цією"
"4799","such as he?","людиною?"
"4803","It's pretty straightforward,","Та, це зрозуміло як 2+2,"
"4806","actually...","власне…"
"4820","You go ","Ви разом "
"4822","drinking ","з ним ходили"
"4824","together!","випити!"
"4826","You're friends,","Ви ж друзі,"
"4828"," aren't you?"," ні?"
"4833","...","..."
"4838","Now you're being","Ви зараз поводитеся"
"4840","foolish,","як невіглас,"
"4842"," my boy."," хлопчику мій."
"4844","Why in the world would","З якого переляку"
"4846","I ever drink with the","я мав би пити"
"4848","likes of him!?","з людиною як він!?"
"4853","(Huh?","(Га?"
"4855"," Whoops...","Упс..."
"4857"," maybe"," схоже"
"4859","that wasn't it.)","не за те я вхопився.)"
"4869","Mr. White has something on","У пана Червуда"
"4871","you doesn't he?","на вас щось є?"
"4874","Blackmail?","Він шантажує чимось?"
"4881","...!","...!"
"4884","I don't...","Я не"
"4890","I don't know what","Я не розумію про що"
"4892","you're talking about!","ви кажете!"
